frame_id,stone_id,team,x_px,y_px
7695,34261,yellow,292,384
7695,34262,yellow,743,418
7695,34263,red,757,258
7695,34264,yellow,303,251
7695,34265,yellow,277,414
7695,34266,yellow,285,261
7695,34267,red,715,373
7695,34268,yellow,291,256
7695,34269,red,763,258
7696,34270,red,417,460
7696,34271,red,794,262
7696,34272,yellow,282,269
7696,34273,red,327,350
7696,34274,yellow,268,414
7696,34275,yellow,292,384
7696,34276,yellow,743,418
7696,34277,red,757,258
7696,34278,yellow,303,251
7696,34279,yellow,276,414
7696,34280,yellow,285,261
7696,34281,red,715,373
7696,34282,yellow,291,256
7696,34283,red,764,258
7697,34284,red,793,263
7697,34285,red,1001,444
7698,34286,red,995,443
7698,34287,yellow,507,450
7699,34288,red,995,443
7699,34289,yellow,505,450
7700,34290,red,995,442
7700,34291,yellow,503,450
7701,34292,red,994,442
7701,34293,yellow,502,448
7702,34294,red,993,442
7702,34295,yellow,501,448
7703,34296,red,993,442
7703,34297,yellow,500,447
7704,34298,red,992,442
7704,34299,yellow,499,447
7705,34300,red,992,442
7705,34301,yellow,496,447
7706,34302,red,992,441
7706,34303,yellow,494,447
7707,34304,red,991,441
7707,34305,yellow,494,446
7707,34306,red,1003,441
7708,34307,red,989,441
7708,34308,yellow,493,446
7709,34309,yellow,493,445
7709,34310,red,989,441
7710,34311,red,988,442
7710,34312,yellow,494,445
7711,34313,red,988,441
7711,34314,yellow,494,444
7712,34315,red,987,441
7712,34316,yellow,493,444
7713,34317,red,986,440
7713,34318,yellow,494,445
7714,34319,red,984,441
7714,34320,yellow,493,447
7715,34321,red,978,440
7715,34322,yellow,492,450
7715,34323,red,991,440
7716,34324,red,976,440
7716,34325,yellow,489,448
7717,34326,red,971,439
7717,34327,yellow,486,447
7718,34328,yellow,484,451
7718,34329,red,964,438
7718,34330,red,967,440
7719,34331,yellow,482,449
7719,34332,red,959,436
7719,34333,red,964,437
7720,34334,red,954,432
7720,34335,yellow,482,448
7720,34336,red,964,432
7721,34337,red,949,427
7721,34338,yellow,482,447
7722,34339,red,937,418
7722,34340,yellow,482,441
7723,34341,red,931,411
7723,34342,yellow,482,439
7724,34343,red,917,397
7725,34344,red,910,390
7725,34345,yellow,479,427
7726,34346,red,892,377
7726,34347,yellow,472,411
7727,34348,red,894,367
7727,34349,yellow,468,412
7728,34350,yellow,461,406
7729,34351,yellow,456,397
7733,34352,yellow,435,375
7734,34353,yellow,429,368
7735,34354,red,742,287
7735,34355,yellow,429,365
7736,34356,red,726,276
7736,34357,yellow,423,363
7737,34358,red,715,269
7737,34359,yellow,419,361
7738,34360,red,700,258
7738,34361,yellow,416,354
7739,34362,yellow,416,352
7739,34363,red,690,251
7740,34364,yellow,415,349
7740,34365,red,676,242
7741,34366,yellow,412,348
7741,34367,red,664,236
7742,34368,yellow,411,347
7742,34369,red,654,231
7743,34370,yellow,410,345
7743,34371,red,637,221
7744,34372,red,621,212
7744,34373,yellow,408,345
7745,34374,red,607,205
7745,34375,yellow,404,342
7746,34376,red,590,197
7746,34377,yellow,402,344
7747,34378,yellow,400,340
7747,34379,red,577,191
7748,34380,red,565,181
7748,34381,yellow,399,344
7749,34382,yellow,397,345
7749,34383,red,557,176
7750,34384,yellow,397,347
7750,34385,red,549,167
7750,34386,red,539,168
7751,34387,yellow,396,349
7751,34388,red,544,171
7752,34389,yellow,396,351
7753,34390,yellow,397,353
7753,34391,yellow,417,356
7754,34392,yellow,407,364
7755,34393,yellow,415,367
7756,34394,yellow,427,373
7757,34395,yellow,432,376
7758,34396,yellow,443,384
7759,34397,yellow,453,391
7760,34398,yellow,463,403
7761,34399,yellow,474,410
7762,34400,yellow,496,420
7762,34401,red,327,110
7763,34402,red,280,105
7763,34403,yellow,519,424
7764,34404,red,265,96
7764,34405,yellow,529,445
7764,34406,red,382,461
7765,34407,red,263,102
7766,34408,red,248,104
7766,34409,yellow,562,461
7767,34410,yellow,519,474
7771,34411,yellow,561,527
7772,34412,red,53,95
7773,34413,red,36,97
7774,34414,red,28,98
7775,34415,red,25,95
7844,34416,yellow,495,339
7845,34417,yellow,480,339
7846,34418,yellow,482,339
7847,34419,yellow,481,340
7848,34420,yellow,480,346
7849,34421,yellow,479,346
7849,34422,yellow,485,346
7850,34423,yellow,477,351
7851,34424,yellow,479,353
7852,34425,yellow,478,358
7853,34426,yellow,477,359
7854,34427,yellow,471,353
7855,34428,yellow,471,351
7856,34429,yellow,466,343
7857,34430,yellow,468,343
7858,34431,yellow,464,338
7859,34432,yellow,465,338
7860,34433,yellow,465,334
7861,34434,yellow,465,333
7862,34435,yellow,461,329
7863,34436,yellow,460,328
7864,34437,yellow,459,327
7865,34438,yellow,455,326
7866,34439,yellow,453,325
7867,34440,yellow,453,324
7868,34441,yellow,449,325
7868,34442,yellow,465,324
7869,34443,yellow,449,328
7870,34444,yellow,450,332
7871,34445,yellow,445,338
7872,34446,yellow,448,334
7873,34447,yellow,446,342
7874,34448,yellow,438,346
7874,34449,yellow,450,345
7875,34450,yellow,443,358
7876,34451,yellow,454,358
7876,34452,yellow,444,358
7877,34453,yellow,451,358
7877,34454,yellow,444,358
7878,34455,yellow,453,365
7878,34456,yellow,444,365
7878,34457,yellow,435,365
7879,34458,yellow,453,365
7879,34459,yellow,444,365
7879,34460,yellow,435,365
7880,34461,yellow,445,345
7881,34462,yellow,451,341
7882,34463,yellow,445,314
7883,34464,yellow,448,314
7884,34465,yellow,445,286
7885,34466,yellow,445,278
7886,34467,yellow,445,247
7887,34468,yellow,446,236
7888,34469,yellow,445,208
7888,34470,red,705,531
7889,34471,red,702,523
7889,34472,yellow,444,200
7890,34473,red,694,471
7890,34474,yellow,446,173
7890,34475,yellow,441,173
7891,34476,red,693,459
7891,34477,yellow,445,166
7892,34478,yellow,447,163
7892,34479,red,684,419
7893,34480,red,682,401
7893,34481,yellow,446,157
7894,34482,red,678,380
7894,34483,yellow,446,162
7895,34484,yellow,447,162
7895,34485,red,676,365
7896,34486,yellow,447,163
7896,34487,red,671,344
7896,34488,yellow,346,528
7896,34489,yellow,848,532
7897,34490,red,670,337
7897,34491,yellow,348,523
7897,34492,yellow,447,163
7897,34493,yellow,843,528
7898,34494,red,669,331
7898,34495,yellow,449,162
7898,34496,yellow,350,518
7898,34497,yellow,840,524
7899,34498,red,665,312
7899,34499,yellow,450,164
7899,34500,yellow,357,495
7899,34501,yellow,829,506
7900,34502,red,663,300
7900,34503,yellow,823,490
7900,34504,yellow,362,478
7901,34505,yellow,367,454
7901,34506,yellow,450,166
7901,34507,yellow,812,465
7901,34508,red,658,283
7902,34509,red,654,267
7902,34510,yellow,802,444
7902,34511,yellow,374,432
7902,34512,yellow,451,172
7903,34513,yellow,452,171
7903,34514,red,652,257
7903,34515,yellow,795,429
7903,34516,yellow,378,419
7904,34517,yellow,786,409
7904,34518,red,648,243
7904,34519,yellow,383,399
7904,34520,yellow,781,530
7905,34521,yellow,783,403
7905,34522,yellow,386,392
7905,34523,red,647,239
7905,34524,yellow,778,525
7906,34525,yellow,776,377
7906,34526,red,644,218
7906,34527,yellow,390,368
7906,34528,yellow,771,502
7906,34529,yellow,455,177
7907,34530,yellow,776,368
7907,34531,yellow,391,359
7907,34532,yellow,770,493
7907,34533,red,644,210
7907,34534,yellow,454,177
7907,34535,red,395,534
7908,34536,yellow,776,353
7908,34537,yellow,769,477
7908,34538,yellow,391,345
7908,34539,red,644,195
7908,34540,yellow,451,177
7908,34541,red,398,527
7909,34542,yellow,776,346
7909,34543,yellow,391,335
7909,34544,yellow,769,470
7909,34545,red,645,186
7909,34546,red,400,523
7910,34547,yellow,775,335
7910,34548,yellow,768,459
7910,34549,yellow,391,326
7910,34550,red,645,176
7910,34551,yellow,448,180
7910,34552,red,400,512
7911,34553,yellow,775,333
7911,34554,yellow,391,322
7911,34555,yellow,767,456
7911,34556,red,645,173
7911,34557,yellow,448,181
7911,34558,red,400,509
7912,34559,yellow,775,320
7912,34560,yellow,391,309
7912,34561,red,645,159
7912,34562,yellow,767,442
7912,34563,yellow,446,186
7912,34564,red,401,494
7913,34565,yellow,775,312
7913,34566,yellow,391,304
7913,34567,yellow,766,434
7913,34568,red,645,154
7913,34569,yellow,445,190
7913,34570,red,401,487
7914,34571,yellow,775,304
7914,34572,yellow,766,426
7914,34573,yellow,391,294
7914,34574,red,645,144
7914,34575,red,402,476
7915,34576,yellow,775,296
7915,34577,yellow,766,418
7915,34578,yellow,391,287
7915,34579,red,646,137
7915,34580,red,402,470
7916,34581,yellow,775,287
7916,34582,yellow,391,278
7916,34583,yellow,765,408
7916,34584,red,646,127
7916,34585,red,402,459
7917,34586,yellow,774,281
7917,34587,red,646,120
7917,34588,yellow,766,403
7917,34589,yellow,391,272
7917,34590,red,402,453
7918,34591,yellow,775,276
7918,34592,yellow,765,397
7918,34593,yellow,390,266
7918,34594,red,646,115
7918,34595,red,402,447
7919,34596,yellow,775,266
7919,34597,red,647,104
7919,34598,yellow,391,256
7919,34599,yellow,764,388
7919,34600,red,403,438
7919,34601,red,748,532
7920,34602,yellow,774,255
7920,34603,red,647,94
7920,34604,yellow,765,377
7920,34605,yellow,391,248
7920,34606,red,403,428
7920,34607,red,747,528
7921,34608,yellow,764,371
7921,34609,yellow,775,250
7921,34610,red,647,88
7921,34611,red,403,420
7921,34612,red,747,524
7921,34613,yellow,391,237
7922,34614,yellow,775,239
7922,34615,red,648,76
7922,34616,yellow,764,361
7922,34617,red,403,411
7922,34618,red,746,515
7923,34619,yellow,775,233
7923,34620,yellow,764,354
7923,34621,red,647,71
7923,34622,red,746,508
7923,34623,red,403,404
7924,34624,yellow,775,226
7924,34625,yellow,763,348
7924,34626,red,648,62
7924,34627,red,404,398
7924,34628,red,745,501
7924,34629,yellow,385,215
7925,34630,yellow,386,214
7925,34631,yellow,775,225
7925,34632,yellow,763,346
7925,34633,red,648,61
7925,34634,red,403,395
7925,34635,red,745,499
7926,34636,yellow,775,223
7926,34637,yellow,763,344
7926,34638,red,648,59
7926,34639,yellow,385,212
7926,34640,red,403,393
7926,34641,red,745,497
7927,34642,yellow,776,219
7927,34643,yellow,389,209
7927,34644,yellow,764,340
7927,34645,red,648,55
7927,34646,red,404,389
7927,34647,red,745,495
7928,34648,yellow,776,215
7928,34649,yellow,764,337
7928,34650,yellow,390,207
7928,34651,red,648,51
7928,34652,red,404,386
7928,34653,red,745,490
7929,34654,yellow,775,213
7929,34655,yellow,764,335
7929,34656,yellow,391,204
7929,34657,red,648,49
7929,34658,red,404,385
7929,34659,red,745,488
7930,34660,yellow,776,212
7930,34661,yellow,763,334
7930,34662,yellow,391,203
7930,34663,red,648,48
7930,34664,red,404,384
7930,34665,red,745,487
7931,34666,yellow,776,212
7931,34667,red,648,48
7931,34668,yellow,763,334
7931,34669,yellow,391,203
7931,34670,red,405,384
7931,34671,red,744,487
7932,34672,yellow,776,212
7932,34673,red,648,47
7932,34674,yellow,763,334
7932,34675,yellow,391,202
7932,34676,red,745,486
7932,34677,red,405,383
7933,34678,yellow,776,212
7933,34679,red,648,47
7933,34680,yellow,763,334
7933,34681,yellow,391,202
7933,34682,red,745,486
7933,34683,red,405,383
7934,34684,yellow,776,212
7934,34685,red,648,47
7934,34686,yellow,763,334
7934,34687,yellow,391,202
7934,34688,red,745,486
7934,34689,red,404,383
7935,34690,red,649,46
7935,34691,yellow,776,211
7935,34692,yellow,763,332
7935,34693,yellow,391,201
7935,34694,red,404,382
7935,34695,yellow,409,330
7935,34696,red,744,484
7936,34697,yellow,763,329
7936,34698,yellow,776,207
7936,34699,red,649,42
7936,34700,yellow,390,198
7936,34701,red,744,481
7936,34702,red,404,377
7936,34703,yellow,409,339
7937,34704,yellow,776,205
7937,34705,yellow,391,196
7937,34706,yellow,763,326
7937,34707,red,649,40
7937,34708,red,404,377
7937,34709,red,743,479
7937,34710,yellow,410,344
7938,34711,yellow,776,201
7938,34712,yellow,391,193
7938,34713,yellow,763,323
7938,34714,red,648,36
7938,34715,red,743,475
7938,34716,red,403,386
7938,34717,yellow,410,340
7939,34718,yellow,776,199
7939,34719,yellow,391,190
7939,34720,yellow,763,321
7939,34721,red,649,34
7939,34722,red,744,473
7939,34723,red,402,390
7939,34724,yellow,411,339
7940,34725,yellow,776,197
7940,34726,red,649,32
7940,34727,yellow,391,187
7940,34728,yellow,763,318
7940,34729,yellow,409,337
7940,34730,red,743,470
7941,34731,yellow,763,316
7941,34732,yellow,776,195
7941,34733,yellow,390,185
7941,34734,red,649,29
7941,34735,yellow,409,334
7941,34736,red,743,468
7941,34737,red,398,403
7942,34738,yellow,776,192
7942,34739,yellow,390,182
7942,34740,yellow,763,312
7942,34741,red,649,23
7942,34742,yellow,409,332
7942,34743,red,743,464
7943,34744,yellow,776,188
7943,34745,yellow,391,180
7943,34746,yellow,763,310
7943,34747,red,649,21
7943,34748,red,743,461
7943,34749,yellow,410,330
7944,34750,yellow,776,187
7944,34751,yellow,391,179
7944,34752,yellow,763,309
7944,34753,red,649,20
7944,34754,red,743,460
7944,34755,yellow,410,329
7944,34756,red,394,422
7945,34757,yellow,776,187
7945,34758,yellow,390,179
7945,34759,yellow,763,309
7945,34760,red,649,20
7945,34761,red,743,460
7945,34762,yellow,411,328
7946,34763,yellow,776,187
7946,34764,yellow,391,178
7946,34765,yellow,763,308
7946,34766,red,649,20
7946,34767,red,743,460
7946,34768,yellow,411,328
7947,34769,yellow,776,187
7947,34770,yellow,391,178
7947,34771,yellow,763,308
7947,34772,red,649,20
7947,34773,red,743,460
7947,34774,yellow,411,327
7947,34775,yellow,448,531
7948,34776,yellow,776,187
7948,34777,yellow,390,178
7948,34778,yellow,763,308
7948,34779,red,649,20
7948,34780,red,743,460
7948,34781,yellow,410,327
7948,34782,red,390,452
7949,34783,yellow,776,187
7949,34784,yellow,390,178
7949,34785,yellow,763,308
7949,34786,red,649,20
7949,34787,red,743,460
7949,34788,yellow,410,327
7949,34789,red,389,455
7950,34790,yellow,776,187
7950,34791,yellow,390,178
7950,34792,red,649,20
7950,34793,yellow,763,308
7950,34794,red,743,460
7950,34795,yellow,410,327
7950,34796,red,388,465
7951,34797,yellow,776,187
7951,34798,yellow,390,178
7951,34799,red,649,20
7951,34800,yellow,763,308
7951,34801,red,743,460
7951,34802,red,387,471
7951,34803,yellow,410,327
7952,34804,yellow,776,187
7952,34805,yellow,390,178
7952,34806,red,649,20
7952,34807,yellow,763,308
7952,34808,red,742,460
7952,34809,red,385,479
7952,34810,yellow,410,327
7953,34811,yellow,776,187
7953,34812,yellow,390,178
7953,34813,red,649,20
7953,34814,yellow,763,308
7953,34815,red,742,460
7953,34816,red,385,484
7953,34817,yellow,410,327
7954,34818,yellow,776,187
7954,34819,yellow,390,178
7954,34820,red,649,20
7954,34821,yellow,763,308
7954,34822,red,383,490
7954,34823,red,743,460
7954,34824,yellow,410,327
7955,34825,yellow,776,187
7955,34826,yellow,390,178
7955,34827,red,649,20
7955,34828,yellow,763,308
7955,34829,red,383,496
7955,34830,red,742,460
7955,34831,yellow,410,327
7956,34832,yellow,776,187
7956,34833,yellow,390,178
7956,34834,yellow,763,308
7956,34835,red,649,20
7956,34836,red,382,499
7956,34837,red,742,460
7956,34838,yellow,411,327
7957,34839,yellow,776,187
7957,34840,red,649,20
7957,34841,yellow,390,178
7957,34842,yellow,763,308
7957,34843,red,381,507
7957,34844,red,742,460
7957,34845,yellow,410,327
7958,34846,yellow,776,187
7958,34847,red,649,20
7958,34848,red,380,513
7958,34849,yellow,763,308
7958,34850,yellow,390,178
7958,34851,red,743,460
7958,34852,yellow,410,327
7959,34853,yellow,776,187
7959,34854,red,379,518
7959,34855,red,649,20
7959,34856,yellow,763,308
7959,34857,yellow,390,178
7959,34858,red,743,460
7959,34859,yellow,410,327
7960,34860,yellow,776,187
7960,34861,red,649,20
7960,34862,yellow,763,308
7960,34863,yellow,390,178
7960,34864,red,378,523
7960,34865,red,742,460
7960,34866,yellow,410,327
7961,34867,yellow,776,187
7961,34868,red,649,20
7961,34869,yellow,763,308
7961,34870,yellow,390,178
7961,34871,red,378,525
7961,34872,red,743,460
7961,34873,yellow,410,327
7962,34874,yellow,777,187
7962,34875,red,649,20
7962,34876,yellow,763,308
7962,34877,yellow,390,178
7962,34878,red,743,460
7962,34879,red,378,529
7962,34880,yellow,410,327
7963,34881,yellow,777,187
7963,34882,red,649,20
7963,34883,yellow,763,308
7963,34884,yellow,390,178
7963,34885,red,742,460
7963,34886,red,377,530
7963,34887,yellow,410,327
7964,34888,yellow,776,187
7964,34889,red,649,20
7964,34890,yellow,763,308
7964,34891,yellow,390,178
7964,34892,red,742,460
7964,34893,red,377,533
7964,34894,yellow,410,327
7965,34895,yellow,776,187
7965,34896,red,649,20
7965,34897,yellow,763,308
7965,34898,yellow,390,178
7965,34899,red,742,460
7965,34900,yellow,410,327
7966,34901,yellow,776,187
7966,34902,red,649,20
7966,34903,yellow,763,308
7966,34904,yellow,390,178
7966,34905,red,742,460
7966,34906,yellow,410,327
7967,34907,yellow,776,187
7967,34908,red,649,20
7967,34909,yellow,763,308
7967,34910,yellow,390,178
7967,34911,red,742,460
7967,34912,yellow,410,327
7968,34913,yellow,776,187
7968,34914,red,649,20
7968,34915,yellow,763,308
7968,34916,yellow,390,178
7968,34917,red,742,460
7968,34918,yellow,410,327
7969,34919,yellow,776,187
7969,34920,red,649,20
7969,34921,yellow,763,308
7969,34922,yellow,390,178
7969,34923,red,742,460
7969,34924,yellow,410,327
7970,34925,yellow,776,187
7970,34926,red,649,20
7970,34927,yellow,763,308
7970,34928,yellow,391,178
7970,34929,red,743,460
7970,34930,yellow,410,327
7971,34931,yellow,776,187
7971,34932,red,649,20
7971,34933,yellow,763,308
7971,34934,yellow,391,179
7971,34935,red,742,460
7971,34936,yellow,410,327
7972,34937,yellow,776,187
7972,34938,red,649,20
7972,34939,yellow,391,178
7972,34940,yellow,763,308
7972,34941,red,743,460
7972,34942,yellow,410,327
7973,34943,yellow,776,187
7973,34944,red,649,20
7973,34945,yellow,763,308
7973,34946,yellow,391,179
7973,34947,red,742,460
7973,34948,yellow,410,327
7974,34949,yellow,776,187
7974,34950,red,649,20
7974,34951,yellow,763,308
7974,34952,red,742,460
7974,34953,yellow,391,182
7974,34954,yellow,410,327
7975,34955,yellow,776,187
7975,34956,red,649,20
7975,34957,yellow,763,308
7975,34958,red,742,460
7975,34959,yellow,390,179
7975,34960,yellow,410,327
7976,34961,yellow,776,187
7976,34962,yellow,390,178
7976,34963,red,649,20
7976,34964,yellow,763,308
7976,34965,red,742,460
7976,34966,yellow,410,327
7976,34967,yellow,405,155
7977,34968,yellow,776,187
7977,34969,yellow,390,179
7977,34970,red,649,20
7977,34971,yellow,763,308
7977,34972,red,742,460
7977,34973,yellow,417,140
7977,34974,yellow,410,327
7978,34975,yellow,776,187
7978,34976,red,649,20
7978,34977,yellow,390,178
7978,34978,yellow,763,308
7978,34979,red,742,460
7978,34980,yellow,410,327
7978,34981,yellow,431,120
7979,34982,yellow,776,187
7979,34983,red,649,20
7979,34984,yellow,390,179
7979,34985,yellow,763,308
7979,34986,red,742,460
7979,34987,yellow,410,327
8025,34988,red,793,262
8025,34989,red,696,253
8025,34990,red,417,459
8025,34991,yellow,282,268
8025,34992,red,753,261
8025,34993,yellow,292,384
8025,34994,red,327,350
8025,34995,yellow,744,417
8025,34996,yellow,302,252
8025,34997,red,765,261
8025,34998,yellow,292,256
8025,34999,yellow,268,415
8025,35000,yellow,285,261
8026,35001,red,696,253
8026,35002,red,793,262
8026,35003,red,417,459
8026,35004,red,753,260
8026,35005,yellow,282,269
8026,35006,yellow,292,384
8026,35007,red,327,350
8026,35008,yellow,744,417
8026,35009,yellow,268,414
8026,35010,yellow,302,252
8026,35011,yellow,292,255
8026,35012,yellow,285,261
8026,35013,red,765,261
8027,35014,red,696,253
8027,35015,red,793,262
8027,35016,red,417,459
8027,35017,red,753,260
8027,35018,yellow,282,268
8027,35019,yellow,292,384
8027,35020,red,327,350
8027,35021,yellow,744,417
8027,35022,yellow,268,414
8027,35023,yellow,302,252
8027,35024,yellow,292,255
8027,35025,yellow,285,261
8028,35026,red,696,253
8028,35027,red,793,262
8028,35028,red,417,459
8028,35029,red,753,260
8028,35030,yellow,282,269
8028,35031,yellow,292,384
8028,35032,red,327,350
8028,35033,yellow,268,414
8028,35034,yellow,302,252
8028,35035,yellow,744,417
8028,35036,yellow,292,255
8028,35037,yellow,285,261
8029,35038,red,696,254
8029,35039,red,793,262
8029,35040,red,417,459
8029,35041,red,753,260
8029,35042,yellow,292,384
8029,35043,yellow,282,269
8029,35044,red,327,350
8029,35045,yellow,268,414
8029,35046,yellow,302,252
8029,35047,yellow,292,255
8029,35048,yellow,285,261
8030,35049,red,696,254
8030,35050,red,793,261
8030,35051,red,417,459
8030,35052,red,753,260
8030,35053,yellow,292,384
8030,35054,yellow,282,269
8030,35055,red,328,350
8030,35056,yellow,267,414
8030,35057,yellow,302,251
8030,35058,yellow,292,255
8030,35059,yellow,285,261
8030,35060,yellow,277,413
8031,35061,red,696,254
8031,35062,red,793,261
8031,35063,red,417,459
8031,35064,red,753,260
8031,35065,yellow,282,269
8031,35066,yellow,292,384
8031,35067,red,328,350
8031,35068,yellow,267,414
8031,35069,yellow,302,251
8031,35070,yellow,292,255
8031,35071,yellow,285,261
8031,35072,yellow,276,413
8032,35073,red,696,254
8032,35074,red,793,261
8032,35075,red,417,459
8032,35076,red,753,260
8032,35077,yellow,282,269
8032,35078,yellow,292,384
8032,35079,red,327,350
8032,35080,yellow,268,414
8032,35081,yellow,302,251
8032,35082,yellow,292,255
8032,35083,yellow,285,261
8032,35084,yellow,276,413
8033,35085,red,696,254
8033,35086,red,793,261
8033,35087,red,417,459
8033,35088,red,753,260
8033,35089,yellow,282,269
8033,35090,yellow,292,384
8033,35091,yellow,268,414
8033,35092,red,327,350
8033,35093,yellow,303,251
8033,35094,yellow,292,255
8033,35095,yellow,276,413
8033,35096,yellow,285,261
8034,35097,red,696,254
8034,35098,red,793,261
8034,35099,red,417,460
8034,35100,red,753,260
8034,35101,red,327,350
8034,35102,yellow,292,384
8034,35103,yellow,268,414
8034,35104,yellow,282,269
8034,35105,yellow,303,251
8034,35106,yellow,292,255
8034,35107,yellow,285,261
8034,35108,yellow,277,413
8035,35109,red,696,253
8035,35110,red,793,261
8035,35111,red,417,459
8035,35112,red,753,260
8035,35113,yellow,268,414
8035,35114,red,327,350
8035,35115,yellow,282,268
8035,35116,yellow,292,384
8035,35117,yellow,303,251
8035,35118,yellow,292,255
8035,35119,yellow,276,413
8035,35120,yellow,285,261
8036,35121,red,696,253
8036,35122,red,793,261
8036,35123,red,417,459
8036,35124,red,753,260
8036,35125,yellow,268,414
8036,35126,red,327,350
8036,35127,yellow,282,268
8036,35128,yellow,293,384
8036,35129,yellow,303,251
8036,35130,yellow,276,413
8036,35131,yellow,292,255
8036,35132,yellow,285,261
8036,35133,yellow,748,418
8037,35134,red,696,253
8037,35135,red,793,261
8037,35136,red,417,459
8037,35137,red,753,260
8037,35138,yellow,268,414
8037,35139,red,327,350
8037,35140,yellow,282,268
8037,35141,yellow,293,384
8037,35142,yellow,303,251
8037,35143,yellow,276,413
8037,35144,yellow,292,255
8037,35145,yellow,285,261
8038,35146,red,696,254
8038,35147,red,793,262
8038,35148,red,417,459
8038,35149,red,753,260
8038,35150,yellow,268,414
8038,35151,red,327,350
8038,35152,red,422,459
8038,35153,yellow,282,268
8038,35154,yellow,292,384
8038,35155,yellow,302,252
8038,35156,yellow,292,255
8038,35157,yellow,276,413
8038,35158,red,56,251
8038,35159,yellow,745,417
8038,35160,yellow,285,262
8039,35161,red,696,254
8039,35162,red,793,262
8039,35163,red,417,459
8039,35164,red,753,260
8039,35165,yellow,268,414
8039,35166,red,327,350
8039,35167,red,422,459
8039,35168,yellow,282,268
8039,35169,yellow,292,384
8039,35170,yellow,302,252
8039,35171,red,56,251
8039,35172,yellow,745,418
8039,35173,yellow,276,413
8039,35174,yellow,292,255
8039,35175,yellow,285,262
8040,35176,red,696,254
8040,35177,red,793,262
8040,35178,red,417,459
8040,35179,red,753,260
8040,35180,red,327,350
8040,35181,yellow,282,268
8040,35182,yellow,293,384
8040,35183,red,423,459
8040,35184,yellow,268,413
8040,35185,yellow,303,252
8040,35186,yellow,292,256
8040,35187,yellow,285,261
8040,35188,yellow,277,412
8040,35189,red,56,251
8041,35190,red,696,254
8041,35191,red,793,262
8041,35192,red,417,459
8041,35193,red,753,260
8041,35194,red,327,350
8041,35195,yellow,293,384
8041,35196,yellow,282,268
8041,35197,red,423,459
8041,35198,yellow,267,414
8041,35199,yellow,303,252
8041,35200,yellow,712,380
8041,35201,yellow,285,261
8041,35202,yellow,292,256
8042,35203,red,696,254
8042,35204,red,793,262
8042,35205,red,417,459
8042,35206,red,753,260
8042,35207,red,327,350
8042,35208,yellow,293,384
8042,35209,yellow,282,269
8042,35210,red,423,459
8042,35211,yellow,266,413
8042,35212,yellow,303,252
8042,35213,yellow,712,380
8042,35214,yellow,292,256
8042,35215,yellow,285,261
8042,35216,yellow,747,418
8043,35217,red,696,254
8043,35218,red,793,262
8043,35219,red,417,459
8043,35220,red,753,260
8043,35221,yellow,293,384
8043,35222,red,327,350
8043,35223,yellow,282,269
8043,35224,red,423,459
8043,35225,yellow,711,380
8043,35226,yellow,303,252
8043,35227,yellow,285,261
8043,35228,yellow,292,256
8044,35229,red,696,254
8044,35230,red,793,262
8044,35231,red,417,459
8044,35232,red,753,260
8044,35233,red,327,350
8044,35234,red,422,459
8044,35235,yellow,282,269
8044,35236,yellow,293,384
8044,35237,yellow,712,380
8044,35238,yellow,744,417
8044,35239,yellow,303,252
8044,35240,yellow,292,256
8044,35241,yellow,285,261
8045,35242,red,696,254
8045,35243,red,793,262
8045,35244,red,417,459
8045,35245,red,753,260
8045,35246,red,327,350
8045,35247,yellow,293,384
8045,35248,yellow,282,269
8045,35249,yellow,711,380
8045,35250,yellow,743,417
8045,35251,yellow,303,252
8045,35252,yellow,292,256
8045,35253,yellow,285,261
8046,35254,red,696,254
8046,35255,red,793,262
8046,35256,red,417,459
8046,35257,red,753,260
8046,35258,red,327,350
8046,35259,yellow,282,269
8046,35260,yellow,294,385
8046,35261,yellow,711,380
8046,35262,yellow,743,417
8046,35263,yellow,303,252
8046,35264,yellow,292,256
8046,35265,yellow,285,261
8047,35266,red,696,254
8047,35267,red,793,262
8047,35268,red,417,460
8047,35269,red,753,261
8047,35270,red,327,350
8047,35271,yellow,295,385
8047,35272,yellow,282,269
8047,35273,yellow,712,380
8047,35274,yellow,743,417
8047,35275,yellow,303,252
8047,35276,yellow,289,385
8047,35277,yellow,285,261
8047,35278,yellow,292,256
8048,35279,red,696,254
8048,35280,red,793,262
8048,35281,red,417,459
8048,35282,red,753,261
8048,35283,yellow,296,385
8048,35284,red,327,350
8048,35285,yellow,282,269
8048,35286,yellow,712,380
8048,35287,yellow,743,417
8048,35288,yellow,303,252
8048,35289,yellow,285,261
8048,35290,yellow,292,256
8049,35291,red,696,254
8049,35292,red,793,262
8049,35293,red,417,460
8049,35294,red,753,261
8049,35295,yellow,296,385
8049,35296,red,327,350
8049,35297,yellow,282,269
8049,35298,yellow,711,380
8049,35299,yellow,743,417
8049,35300,yellow,303,252
8049,35301,yellow,285,261
8049,35302,yellow,292,256
8050,35303,red,696,254
8050,35304,red,793,262
8050,35305,red,417,460
8050,35306,yellow,296,385
8050,35307,red,753,260
8050,35308,red,327,350
8050,35309,yellow,282,269
8050,35310,yellow,711,380
8050,35311,yellow,743,417
8050,35312,yellow,303,252
8050,35313,yellow,285,261
8050,35314,yellow,292,256
8050,35315,red,731,528
8051,35316,red,696,254
8051,35317,red,793,262
8051,35318,red,417,460
8051,35319,red,753,260
